project_key,project_code,project_name,project_start_date,project_end_date,type_of_project,project_status,reporter_employee_id,approver_employee_id,client_id,tech_coe,proposition_coe,is_active_version,date_source,extended_end_date,extended_end_status,cluster_number
c6be4b5dbb497a463817221bac7f82bbfed61c629ec04af7bc3a5e8d09e60dba,SVT_001,Survitec - Product and Customer Cleansing,2022-05-10,2022-06-24,Client Project,COMPLETE,JMG24,JMG24,06667D0C-DFA2-4925-A6B2-CEE326A4E4D7,,,1,given,,,3.0
f53b3489fefb3617f0fd6769be9ee24247698d238f28da4a4c4d35f89ea7c560,ZED_001,Corsair - Zedra - Design & Discovery Assurance,2026-01-05,2026-02-02,Client Project,COMPLETE,JMG394,JMD16,FFDFFC68-8743-4418-802A-11A99EF184BC,Consulting;BI and Reporting;Data Engineering,Core Reporting,1,given,2026-05-09,,4.0
29ba814a681dbe3d51f9b5ab411abda71afcee077aa07dc763c021b42faf1275,PSG_002,Secondment,2023-03-01,2023-09-29,Client Project,COMPLETE,JMG56,JMG56,0D3F30CF-BC48-41BB-A106-96D6B5968ED2,,Core Reporting,1,given,,,1.0
2949eebfb7c719e1287bd77d48c44af3444aba64b7882358ad15b829b09fae54,HBU_003,HIG - Hibu - Dashboard Enhancements (MC / MB),2025-07-20,2025-12-26,Client Project,ACTIVE,JMG52,JMU003,50BF2268-960D-4ACB-8973-BFCCF9BEAC4A,BI and Reporting,Exit Support,1,given,2026-08-21,,3.0
be9eee7fc87af12f9e6f236456e5bfee7f1d8f0bd18c4b65a5c916b084630d6a,CLN_019,Account Oversight,2023-01-30,2023-03-31,Client Project,COMPLETE,JMG51,JMG51,CBE4E752-7D89-485F-8768-BE5DBF9C1F6C,,,1,given,,,4.0
0d08561133462462c6548ce313e0ee24b73b3eb077d1b0bbfed45e58d235cc3e,RDG_006,Horizon - Project EAGLE,2026-02-02,2026-03-30,Client Project,COMPLETE,JMG97,JMD180,C61666D9-4AB2-4623-95E1-E828C5352219,BI and Reporting;Data Engineering;Consulting,Exit Support,1,given,2026-08-07,,5.0
e991dbcfd00538bc1919d7bc90d50f3783aa5a96d2c60f84c2ffa28fd7a590b7,MTH_001,OTPP - Mitratech - ARR Bridge Diagnostic,2026-03-02,2026-03-16,Client Project,COMPLETE,JMG44,JMD141,C52D2B20-2EF0-4D4B-A786-FD5FEC282EE8,BI and Reporting;Data Engineering,Core Reporting,1,given,,,3.0
61198f25916cf508cc3e14351c2f81c91aa6f4629d11565811b9ca79fe0651ca,HGC_033,Project Malta,2022-03-28,2022-04-01,Client Project,COMPLETE,JMG22,JMG22,EE649EF4-C803-4F9C-A7AA-110D5BBB256E,,,1,given,,,1.0
c0de64918d3fc1b08233efbaac271f320a2e4f9e8ddf7395df18b32d7a004e65,MSG_009,New Entity Diligence,2022-10-10,2022-10-21,Client Project,COMPLETE,JMG49,JMG49,2D143C29-D66C-4CD2-BB0D-1800CC18F116,,,1,given,,,1.0
7d9a916462313a22da2ceac900245ea7751c5d1f50d56f5599df7551999bb27d,BFT_001,RFD Beaufort Managed Service Support,2026-04-01,2026-05-27,Managed Services,COMPLETE,JMG408,JMD189,E07E4852-1D58-4B72-8032-A77B573135CD,Data Engineering;TechOps and Automation,Managed Service,1,given,2026-08-31,,3.0
1b8349c07c4fafbd9cf5a3038c5fd3da70086722475c51f3061cb5550ba8f08a,NTL_006,Cinven - Nitel - Phase VI Tool Support (KO/MaS),2023-05-01,2023-10-13,Client Project,COMPLETE,JMG72,JMG72,4A53C5AA-F996-4D6C-90D5-3B4046634709,,,1,given,,,3.0
600510e96b4003098c703c384b3196ebdd4359d84ac766122b3253ca1738689d,JMG_025,CDM: DevOps,2020-01-01,2022-12-31,Internal Project,COMPLETE,JMD162,JMD162,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
69e014b364354d58ff9b8e8a8935506516cd6d9aad3ce8ae566e6452a04aa086,NLD_001,PSG - Nalanda - Reporting Support (MH/BL),2023-06-12,2023-07-28,Client Project,COMPLETE,JMG56,JMG56,2DBC8C19-DC8C-4A95-A4B9-090DF0148CD3,,,1,given,,,1.0
c882855647bbee3d0d8c16afc0456f7b0f7a247f87d1534d34e5a4e1458f1cc4,GFP_001,Guardian Fire Protection Services - Reporting Automation,2024-05-26,2024-06-30,Client Project,COMPLETE,JMG52,JMD173,18BEADF3-4092-4A91-B73F-154A649BC563,,Core Reporting,1,given,,,3.0
c6e387e5494a054efbd72ce2548dd5bf8db38c8bedc8f7a4cab160093c3f94a6,EXE_001,Aurelius - Exertis - Pricing Diagnostic,2026-05-04,2026-06-01,Client Project,PROPOSE,JMG217,JMD372,D0731C13-17BD-4420-8335-37FC65D9A9CC,Consulting,Value Creation,1,given,,,1.0
cc02d033db1ef200596bc089cddf00a0e7080b25719162fab3971cd3e7473097,PSC_022,S&ES Financial Support follow on April to August,2019-02-01,2019-02-28,Client Project,COMPLETE,JML-005,JML-005,88B6B8E6-EF36-4337-80D6-8986EB36FAC7,,,1,given,,,2.0
00471b876ff67be3cb74dbd9faf03148d2f06019ef4db058df04ec5f0569f96c,WIT_005,Reporting Automation & Data Engineering,2023-04-10,2023-07-07,Client Project,COMPLETE,JMG49,JMG49,BD5939CE-0970-4DB4-98B7-BF77E8588207,,,1,given,,,2.0
4d2bf87567bf2c3f4a1dee357133af1356b2af64125a30e7e3560f2de238c4c7,NTS_018,NetSmart - myUnity - forms conversion work,2024-08-01,2024-12-31,Client Project,COMPLETE,JMD12,JMD92,11E011AC-D864-49EA-85CD-38A219CB55C6,,Managed Services,1,given,,,3.0
be148678ccc82105e231165279de79f705f627b2f8e65b18b10959ceee6a80aa,TRG_007,Labour Flexibility Model,2019-02-01,2019-02-28,Client Project,COMPLETE,JMG10,JMG10,329D4B6F-73A3-47C1-9458-913505CBCBD2,,,1,given,,,
f32d6c48712d8b2c17183de35b36381981b3886a621eea70b25afbe71d058bba,AUF_001,Baird Capital - Aura Futures - Data strategy and quick wins (FS/CD/KO),2023-12-04,2023-12-15,Client Project,COMPLETE,JMG122,JMD106,E89CED45-CB39-4485-AFB8-F802587197A3,,Data Advisory,1,given,,,2.0
83568c702eb4a9a1b66d696b413e8c0f8ac122a51616f8f88c2520a16936075b,VRA_002,Livingbridge - Veramed - Infrastructure Implementation (CD/MC/EA),2024-02-01,2024-06-07,Client Project,COMPLETE,JMG79,JMD118,F6DE63C6-9DE4-4BB0-9988-BA057EE8B051,,Core Reporting,1,given,,,2.0
5ed79781df131272c9ebf43b54a17a67285855dc208ce4418cd02d571a06860d,CNC_005,Cinch,2021-08-02,2021-08-31,Client Project,COMPLETE,JMD160,JML56,E6ED099A-E034-473D-A237-92B0C8A6EADF,,,1,given,,,4.0
325b259b61c781a6801bb73ffbce61be151d09499ece06a9af6221bf04dbdc8b,EVX_005,TPG - Everfox - Renewals Bridge Enhancements,2025-12-22,2026-02-16,Client Project,COMPLETE,JMG44,JMD135,1BDA2FFB-61C7-4F3F-A819-D79EE3818C31,BI and Reporting,Core Reporting,1,given,2026-05-13,,4.0
8b423f40a015b2cd430c85232c05f79a2c44ec4be4652873b913a1bd54e37060,SLR_003,Ares - SLR - Phase 2 Build,2026-01-05,2026-02-22,Client Project,COMPLETE,JMG141,JMD118,610EEECA-22AC-4D30-BA02-AB3055CD2762,Consulting,Core Reporting,1,given,,,4.0
8fdc138b14533c719173c2852443382785b1fbaba2d3e2864a9c39a3c9593433,TRG_001,TRG Basket Analysis,2020-01-20,2020-03-31,Client Project,COMPLETE,JMG15,JMG15,329D4B6F-73A3-47C1-9458-913505CBCBD2,,,1,given,,,
a0e72306fca03142cf420849ab1bf294543f2c0efadd327a3d58e75cdcf8024e,SVA_001,Synova - Deal Origination (MS),2022-12-26,2023-02-05,Client Project,COMPLETE,JMD41,JMD41,C41A61F0-82A6-4B65-B983-541748FD2482,Data Engineering,Managed Services,1,given,,,2.0
ce917fa206f30b37b5ffbaa03c600a65272e1bf5d7f18ff30e376849d30e7c78,ALM_013,Apax - Alcumus - Phase 7 - Highwire Churn Model Roll-out,2026-04-07,2026-06-02,Client Project,DEAL WON,JMG117,JMD112,7F3D6169-7593-427C-AEB3-F0F6C253DA67,BI and Reporting;Data Engineering,Value Creation,1,given,,,4.0
a78b1da2ca3fbaa2ae5019e657c4c1a1fdaff9d99fc75bec16a5275827b8961e,CNC_018,Mobile App build extension Q1 2023,2023-01-02,2023-03-31,Client Project,COMPLETE,JMD41,JMD41,E6ED099A-E034-473D-A237-92B0C8A6EADF,,,1,given,,,4.0
70490c22dbf0a001cfaf73d5964e643cf4c688614738211eac5af2412d583b4c,JMG_222,Real-Time Data Analytics,2024-08-05,2024-09-30,Internal Project,COMPLETE,JMD31,JMD31,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,,,1,given,,,
a6bb5660f2f265f569b5effa3b572091e5d9243e97548990533e8f7a8e36f614,EDF_001,Sovereign - Eden Futures - D&D & Exit Prep (JC/FS),2026-08-17,2026-10-26,Client Project,SOW PENDING SIGNATURE,JMG334,JMG334,C4B94E5B-2A22-4E7B-A3D3-E333C3E6231E,Data Engineering;BI and Reporting;Consulting,Exit Support,1,given,,,2.0
4bb28e3e7159751fd82304e2fe6cb84cddb55eabeb7ca46ecdc29f734f0c5369,SLC_005,Fibre Broadband DD,2023-01-03,2023-02-10,Client Project,COMPLETE,JMG22,JMG22,FD167415-3377-4EC5-A564-654340D84674,,,1,given,,,3.0
d09e60724c7653de271ec22aa3a8f5d893b53cd87d9b708009cc84d5498f42c8,IIR_001,ECI - Insurance Insider - Infrastructure & Dashboard Migration,2025-05-05,2025-07-11,Client Project,COMPLETE,JMG69,JMD16,DFA585B8-A0D4-4641-BA49-67FDE87AE947,BI and Reporting,Core Reporting,1,given,,,1.0
9b243668c5845511f8d2161ac5aaf73c7965cffdc6e2c9b7d1fa92751609651e,PTZ_016,AKKR - Partnerize - Customer Health Tool,2026-02-09,2026-04-06,Client Project,COMPLETE,JMU020,JMG134,6DAE2A80-0E2E-40D9-A19E-0C34F59EDF1D,BI and Reporting,Value Creation,1,given,2026-04-24,,2.0
0ac69d278d417a6f7effa6df7e0767a79c27c02cd8db118b96b156c377b4d5ae,GCC_007,Growth Curve - Confidential DDD May '24,2024-05-20,2024-05-24,Client Project,COMPLETE,JMG31,JMD3,E7B0400F-CBCC-4BE8-9573-F811A6B47A40,,Due Diligence,1,given,,,3.0
c51f3f7a31f27e30c36e06aa90ed883d85ef083e5da95e0aed321724de3f3afc,JMG_154,Diversity Strategy,2022-09-20,2022-12-02,Internal Project,COMPLETE,JMG87,JMG87,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
ae4e8eaf804d465732c8d0e4e21b2c7521df5310bcdf316e433a8420205d83c3,JMG_226,Product - Single Company View - dbt Snowflake,2024-09-09,2025-12-31,Internal Project,COMPLETE,JMD84,JMD130,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,,,1,given,,,
309ca3765edc4bad00cbbec5fa625f4f3092bbc01ef93f25964672a44e5bb390,EFW_001,Perwyn - Everflow - AI workshop,2025-06-16,2025-06-22,Client Project,COMPLETE,JMG29,JMG29,3829CB2C-30DA-487F-8FDC-B2DFA30EE298,Gen AI,Value Creation,1,given,,,1.0
f8742df9f265e1dddb5b09296ad73b968f866494bbdeb0a8f9bee5d0fe86aa57,MTU_006,Permira - Motus - TOF Dashboard build,2025-11-03,2026-02-06,Client Project,COMPLETE,JMG133,JMD220,A9B18F79-66D7-4BA1-B09E-46A01365B601,Data Engineering;BI and Reporting,Core Reporting,1,given,2026-03-20,,3.0
5c53bffe440292e72dfcb2925c2ab74ef63f4b55c85054b331acf9dd73d47490,DUT_002,GCC - Duetto - SODU Secondment Analyst (AW / VC),2024-11-22,2024-12-20,Client Project,COMPLETE,JMG81,JMD5,734D863D-B3AA-4CAE-8955-47A762C7E0DD,Data Science & ML,Due Diligence,1,given,,,3.0
17606f2cbd4dcaf62ddc7a4f3975cf91f72636cf84bbda1501366fcb0e683f8d,CNV_002,Cinven - Project Meteor,2020-08-28,2022-09-08,Client Project,COMPLETE,JML-005,JML-005,8135724D-49AF-474E-A51F-16D014729EE8,,,1,given,,,2.0
a42eeac240fa2c162a2a9c2f67ac05b30a7cad6c0ded2377e2a80eb35e195b7b,JMG_163,Our Clients,2023-01-16,2024-12-31,Internal Project,COMPLETE,JMG24,JMD3,3A4B9733-496E-4579-9FCB-892E2A96B228,,,1,given,,,
292fa247c6b686d068b6132c8801e0484d763dd9e18a1d1af1d678f02064ccca,DLL_001,Expansion Analysis,2020-11-09,2021-01-03,Client Project,COMPLETE,JMG31,JMG31,2A9CAD83-6016-4EFD-AECB-21304B4C846E,,Value Creation,1,given,,,1.0
1dfdf23cbab573c38b20d9f218b4a8f389ab2e16de1933de38f0d39f276c0aa7,NMI_001,Levine Leichtman - NMi - Tactical Revenue Bridge Build,2024-03-28,2024-05-03,Client Project,COMPLETE,JMG64,JMD5,C85903E6-6748-44B5-95CF-FCC5AD71A1AE,Analytical Engineering,Exit Support,1,given,,,4.0
0842c7bc99cfba2add3dc356d0ff6b79ce4cf0710c6dd3227128d4bda1cc65c1,PEC_009,Platinum Equity - Peli BioThermal - Paxafe phase 2,2026-05-21,2026-06-25,Client Project,COMPLETE,JMG313,JMD214,2AD82EA3-8E7E-47BE-B693-EA64752F9440,Data Engineering;Full Stack Engineering,Core Reporting,1,given,2026-07-03,,5.0
78ffefc47efe00afbd394838f908ceb494015f1c1ec679c3cb80ac8813b034ce,FRG_005,Frasers Group - DTaaS - [Ext] Phase 4,2025-06-02,2025-07-31,Client Project,COMPLETE,JMD81,JMD130,D94A0075-BF8F-4217-AA78-69F5ACD0FB03,Data Engineering,Core Reporting,1,given,,,1.0
776ddb7ed48933aa2307ee863201cfd990fcf599fdc45ab2e830b602d82fda2e,JMG_096,Sales NC projects,2022-05-02,2022-12-31,Internal Project,COMPLETE,JMD3,JMD3,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
5d5f028f1373d2716992ed33b416c6cafdc53597f2c03a97a7e5149f8c927561,MSQ_002,23MSQ - Ericsson MVP Build,2026-06-01,2026-07-27,Client Project,ACTIVE,JMG122,JMD12,3E738CE2-9FB1-42B0-929E-C1B9ED0BE76A,Full Stack Engineering;BI and Reporting,Core Reporting,1,given,2026-08-14,,2.0
7cbcbd82ed57aef3a48bdcb47dc5652fb7f84d92197b5e30ee0110b3adf7bf6c,SMG_002,HR Analysis,2023-01-16,2023-02-12,Client Project,COMPLETE,JMG113,JMD87,8CF471B9-079F-4497-AE69-8DFBC4CA75F4,,,1,given,,,3.0
4c2d1b2181635c65834fee94dce54b05b8507896b54d2e5b0f383babb86a6066,SVT_024,Searchlight - Survitec - DTaaS - For Defense - May - October,2025-05-01,2025-10-31,Managed Services,COMPLETE,JMD3,JMD173,06667D0C-DFA2-4925-A6B2-CEE326A4E4D7,Data Engineering,Managed Services,1,given,,,3.0
7c312f1a1ad7388a3f336c8f13083fd2c9e801b63ec1a6db8ac9dea43d5b8e66,CLN_022,GAoD BAU Placeholder,2022-11-01,2023-02-03,Client Project,COMPLETE,JMG51,JMG51,CBE4E752-7D89-485F-8768-BE5DBF9C1F6C,,,1,given,,,4.0
c57adff13543296d724ff6cfacf80d71a55853df83623aa55ea3199909d5bb2a,JMG_061,Scraper deployment framework,2022-02-14,2022-04-03,Internal Project,COMPLETE,JMD118,JMD118,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
0957ffe4f06b45741ff8b6010ce0a86b3e1c1e4bbfdbdab706f368243fee3a0f,CMS_001,EQT - Compass Education - Design and Discovery,2026-04-13,2026-05-01,Client Project,COMPLETE,JMG150,JMD180,8C646E80-F13A-4796-9F13-167D7293B298,BI and Reporting,Data Advisory,1,given,,,1.0
9934adc958bb20b5ff9715998b6a47a13eec23ec17e82ca7f2bde11b025bbd12,OCP_004,Oakley Capital - ESG Reporting (AB / JT / SG),2025-10-27,2025-12-26,Client Project,COMPLETE,JMG98,JMD28,F96160CB-9CAA-455A-8B20-E2E563CCF353,Full Stack Engineering;Data Engineering;BI and Reporting,Core Reporting,1,given,,,1.0
20c7b20f3c98103d418132e8cbe999067fc800ede1795d17b8b7a3e8dd3ad02f,WDC_015,ABC - World Courier - Repricing Engine (MB/PG/CD),2023-08-29,2023-09-15,Client Project,COMPLETE,JMG186,JMG186,BA9A80E3-DFA1-45D1-8440-5955274FEA1A,,Value Creation,1,given,,,1.0
d7e04cb41d5d9200e81efcdbfea5b219ab7fedef20a88305ff3bfa02031ab3d7,HGC_036,Reserved DD Support,2022-05-02,2022-05-02,Client Project,COMPLETE,JML56,JML56,EE649EF4-C803-4F9C-A7AA-110D5BBB256E,,,1,given,,,1.0
fccad207b8c6bdd6ad3d905de704b9bfc30d74609f53a4706a0b7e6dd4778a2b,STL_003,Graphite Capital - Storal Nurseries - Phase 3,2025-12-08,2026-02-02,Client Project,COMPLETE,JMG122,JMD19,3A3351E8-AE6C-4014-A48A-4AC408DA183E,BI and Reporting;Data Engineering,Core Reporting,1,given,2026-02-13,,2.0
b8d5a89a7f343ab185a8822e17f5756dc74a78b7de599a0356509dcea86971a3,MSG_008,Phase III Development,2022-07-17,2022-10-28,Client Project,COMPLETE,JMG53,JMD94,2D143C29-D66C-4CD2-BB0D-1800CC18F116,,,1,given,,,1.0
c9b6b90a24c2c1889d98065460fdb83ad3a5882b838ce9cab833fef8c8234d80,JMG_262,Internal - JMAN - JHIRE,2025-07-01,2025-09-08,Internal Project,COMPLETE,JMD193,JMD193,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,,,1,given,,,
a02ec74928a1aa27ce9ea432322275c3d3eb56c5d35a1658d50ebbfd87897d42,NTS_004,Forms Management,2021-01-04,2021-12-31,Client Project,COMPLETE,JMD160,JML56,11E011AC-D864-49EA-85CD-38A219CB55C6,,,1,given,,,3.0
0c727b076320afcb956baeff3772a7b2799a7c47b3e03dac10d2809f074fc43d,JGL_169,Entity Resolution (IP) - Phase 3,2023-06-12,2023-07-31,Client Project,COMPLETE,JMD3,JMD3,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
3c97caca0e7a52648c70d166c2587a6461dd9a23e55a195511bee6feabe42787,RLD_003,ARR Reporting Reconciliation,2023-01-16,2023-02-17,Client Project,COMPLETE,JMG44,JMD181,6FA65EF2-FAFC-432E-ADF3-4E4090AE887D,,,1,given,,,1.0
5275f82a04cef99e29d07200c86fc7c046ae3d351a610e4a0851dc83d88e8f6d,HGC_003,Project Seven,2020-08-10,2020-08-21,Client Project,COMPLETE,JMG24,JMG24,EE649EF4-C803-4F9C-A7AA-110D5BBB256E,,,1,given,,,1.0
8c914fe080f5730af02bbb2d1271ad10476ed44610219f6cf1f30f424106766b,ONE_008,Cinven - Group One - LLM Website Feature Extraction (AW / FS / NJ),2024-03-11,2024-04-25,Client Project,COMPLETE,JMG81,JMD5,AC87B31A-212B-44B6-BA73-6677A4222D6E,Software Development and LLMs,Value Creation,1,given,,,2.0
41b8fd9d2e89ea9821e348486e14a9c465500dcd29be35d54e3903a3ab01d261,CMR_001,Policy Genie VAPT and Concurrency Test,2019-02-01,2019-02-28,Client Project,COMPLETE,JMD43,,4D4AA188-085B-4EB0-BDD5-0B1AA4D17061,,,1,given,,,
032657783ec9a7efbeb7fddc5fdc08e1b2f13435bd7415b92963e93af3f30afb,JMG_075,ISO Re-certification 2022,2022-04-01,2022-05-31,Internal Project,COMPLETE,JMG76,JMG76,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
3186a511bac0e78f8953721bf2fd7876384ce41fbd83749e95261dd9f7493d73,URB_008,Guna Intl - Urban SDK - QA Phase 8 (AG),2024-04-01,2024-06-30,Client Project,COMPLETE,JMD16,JMD165,537AE83E-2265-47B9-80F8-98900B13B716,QA,Managed Services,1,given,,,2.0
c3b6d2733be184093c324bca572f2ea31994e55fcdcb4973d0e688f41b35bb5e,LGC_001,LGC Digital Review,2020-05-25,2020-07-24,Client Project,COMPLETE,JMG15,JMG15,AF08DE99-873B-4EF4-8D4A-50CFCEF39CBA,,,1,given,,,
1b6ddc39fa72f3ab8a07d6066ae8bfdecde35e9cfc06d22a99d4921e1f8345f6,PSC_015,Doddington Community Hub business case,2021-11-01,2021-11-26,Client Project,COMPLETE,JMG15,JMG15,88B6B8E6-EF36-4337-80D6-8986EB36FAC7,,,1,given,,,2.0
f30764e5ea80939b903ecaa1a58b8c65017f76c699cc8e49d4e7ccd82680ec73,NTS_001,DeVero-FMP,2020-01-01,2020-12-31,Client Project,COMPLETE,JMD160,JML56,11E011AC-D864-49EA-85CD-38A219CB55C6,,,1,given,,,3.0
c8418b11799e4dda123ceef8125e313ee1cd661976edf1b4e7a908d33debac94,MTU_005,Permira - Motus - Enablement and Roll-out,2025-03-03,2025-05-06,Client Project,COMPLETE,JMG218,JMG236,A9B18F79-66D7-4BA1-B09E-46A01365B601,Consulting,Value Creation,1,given,,,3.0
4d514bc1801d6586e8b3614a2ae2cb7e2e208e446a64e30bc358a89aa7de5208,IRI_008,Project Maverick,2022-03-09,2022-04-01,Client Project,COMPLETE,JMG22,JMG22,C8496A79-EC52-4B84-875C-972B867B5CA6,,,1,given,,,1.0
af61d140e597fe1dbd3fc736e85bfde7f4615ba04cad4816f88bda028abd9181,APA_001,Apax - Fund Reporting - Pipeline Engineering POC (TW/SI),2024-02-12,2024-07-05,Client Project,COMPLETE,JMG49,JMD172,8744B82F-367A-429C-865A-23C3A16313EA,,Core Reporting,1,given,,,4.0
7eedbebab2bc6f5609bb5febacbe3937e293c31e5aca7a1d09db838d1fe344e3,BGR_001,Sovrereign - BioScript -Discovery & Customer Cube (CD/VM/OMC/COC),2025-03-03,2025-06-08,Client Project,COMPLETE,JMG301,JMG51,8D25DB9D-4BDA-4E96-9C6C-79E913444673,BI and Reporting;Consulting,Core Reporting,1,given,,,2.0
755fedbe0865661bc9c1fa6b68af9d02bd78efa1745773d6a638d68115d40d3c,GES_002,Excel support,2023-03-20,2023-03-23,Client Project,COMPLETE,JMG81,JMD28,2756CDC4-B4EA-458A-899A-8EECBA26A586,,,1,given,,,4.0
ad8ca4df007886acfab1c05f69731557348a35cd1cd6f208aed059077af82c61,IDN_004,IDNow SF Ingestion - Extension,2026-03-23,2026-04-27,Client Project,COMPLETE,JMG225,JMD166,4C08A09D-266B-4BF5-983D-DA8A90F88E02,Data Engineering;Data Science & ML;TechOps and Automation,Value Creation,1,given,2026-07-26,,1.0
4b41329440c419a931544dc28145f2569ad045e5d040956ce299643212421ecd,JMG_219,Product - CloudisHub,2024-08-01,2026-12-31,Internal Project,COMPLETE,JMD156,JMD47,45AC9AD7-51C9-4C2D-AB89-ADEA174B2771,,,1,given,,,
15f0b72af645613c55c130fe2f462c82604007609673872a636a4c96260297dd,IRI_014,Hg Capital - IRIS - New acquisition support (TB),2024-08-12,2024-08-26,Client Project,COMPLETE,JMG69,JMG69,C8496A79-EC52-4B84-875C-972B867B5CA6,,Data and Reporting,1,given,,,1.0
0c406a3093b7a7718c68d801fc636266c58a9fb11d8904370ba1dcc7c831e612,PMG_002,LLCP - Prime Global - Tactical reporting secondment,2025-07-14,2025-09-30,Client Project,COMPLETE,JMG321,JMG321,39DD5FA7-614D-438A-9F3E-FCA02F113EE5,BI and Reporting;Consulting,Core Reporting,1,given,,,4.0
f54b62e68bffb32b9ecdd77cb673d40e58d59cc611e191c8477fecabe49120f6,HCE_002,Graphite - Horizon Care & Education - People and ComOps Cubes,2026-07-20,2026-11-16,Client Project,SCOPING APPROVAL,JMG398,JMD152,B547876F-43ED-4217-A8E3-6A249273B1EE,BI and Reporting,Core Reporting,1,given,,,2.0
5d113c5f3cb601b5969e9f5f74371f5f970fbc53f25ce954634fb290ccdb8b8f,JMG_052,JMAN HRMS,2021-08-23,2021-09-30,Internal Project,COMPLETE,JMD160,JML56,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
a87be9612caf7c2c2e7aee160ea93dc911dac1d7f6b1ab14328e47106885d3fa,BAU_031,Pre-Sales,2020-01-01,2020-12-31,BAU Activity,COMPLETE,JMD97,,EDB6A9A7-5102-45E7-9BE3-A7F958716C2F,,,1,given,,,
022a033c506f8ebf7f21b42392aab8f6397637c48a9cea7337d29102e07d48d6,MCF_002,Permira - McAfee - GB Extension (with taper),2025-01-13,2025-03-09,Client Project,COMPLETE,JMG73,JMD41,EAC6317A-DF9A-4891-908E-AEAC15225E7E,BI and Reporting,Value Creation,1,given,,,3.0
a8aff87e0aaec029609a48d8e66b5102ab34ede739e27d096d9207f0e838393b,KSY_002,Insight Partners - Kaseya - Data Team Augmentation,2025-11-03,2026-03-16,Client Project,ACTIVE,JMG334,JMU12,2B0A8598-3C73-4209-A636-E544FFBCF854,Data Engineering,Core Reporting,1,given,2026-10-09,,3.0
1ab3718f5a3a0e49b03f37d4e2db5f98656a2b041c8cc7e675cf16926895ef0e,CNV_008,Kinetic Scraping,2022-03-21,2022-05-07,Client Project,COMPLETE,JMG15,JMD41,8135724D-49AF-474E-A51F-16D014729EE8,,,1,given,,,2.0
9dc7d669faab1267d8f3af6c81a6be3604cf2e3ec05a71fc0b52e6667ac10d8d,ERG_001,Permira - Ergomed - PowerBI Reporting,2025-03-17,2025-12-30,Client Project,CLOSED,JMG161,JMG147,B128A82A-816D-4216-B236-BCB1BDBE5E92,BI and Reporting;Data Engineering,Core Reporting,1,given,,,1.0
d6837af2f0060f9c360bddc16d5f669c8f691c51ff414a17dcbd1524ccbbea58,HIG_001,HIG - Project Bulldog - Tactical Cost and GP Analysis,2025-06-25,2025-06-30,Client Project,COMPLETE,JMG159,JMG159,8F0945FF-C8BE-47CE-8AA6-BA0E8017DA82,BI and Reporting,Exit Support,1,given,,,3.0
a887865afa260f69083542e2d698961675f15ccce1fcc54afded39e18e774db1,CLN_020,Greenstone 1 Close,2023-02-06,2023-03-17,Client Project,COMPLETE,JMG79,JMG79,CBE4E752-7D89-485F-8768-BE5DBF9C1F6C,,,1,given,,,4.0
296699d6f171f5403990aebf313de5e041501ff311d514f5265893e17471fef7,SLR_006,SLR Consulting - BI Support Team,2026-07-06,2026-09-28,Client Project,SCOPING APPROVAL,JMG190,JMD116,610EEECA-22AC-4D30-BA02-AB3055CD2762,BI and Reporting;Data Engineering;Full Stack Engineering,Core Reporting,1,given,,,3.0
0ced3c2184344cbff8f1e2029a472c1a5b188973624728e44402190c9401b09c,IRI_004,Cross sales tool,2021-05-03,2021-06-30,Client Project,COMPLETE,JMG31,JMG31,C8496A79-EC52-4B84-875C-972B867B5CA6,,,1,given,,,1.0
87781f3e33e17136044c2d5712236c188dda358b89dcbb25e34637da69da8fa6,LIT_011,Hg - Litera - Matillion support (JT / NJ),2023-06-29,2023-11-03,Client Project,COMPLETE,JMD42,JMD42,473AE726-CA6B-4869-B88B-B131A95074F8,,Core Reporting,1,given,,,1.0
759077ea88536988a643c49d34e271ee2a592dec081cd38770d70e24f5edf9a8,DXT_003,Oakley - Dexters - AI Sell-Side Strategy,2026-07-13,2026-08-24,Client Project,DEAL WON,JMG87,JMD37,9C437241-FABB-43DD-995E-C704F6348A30,Consulting,Data Advisory,1,given,,,1.0
1a43c78135fdc5001f497217401bc74cb722b2c54c78e1d6caf590e537a7d846,VTP_004,BC Partners - VetPartners - Phase 2 Development,2025-07-14,2025-12-26,Client Project,COMPLETE,JMG72,JMD172,28EF8687-3270-460B-A7AA-0D130E2D7892,BI and Reporting;Data Engineering,Core Reporting,1,given,,,1.0
