wsr_key,wsr_id,project_id_masked,scope_status,schedule_status,quality_status,csat_status,team_status,week_start_date,week_end_date
a51539fc7e4d939a7d0c02ebf8cc9159f75f7ae5857a73a515fe0d9e3249f051,76E43D11-43AD-4EAB-9F6F-4CB4FFDEB9EB,CLIENT_329_002,GREEN,GREEN,GREEN,GREEN,GREEN,2025-02-23,2025-03-01
8e78745656df150a32ff20ab68f013fbc4e4268eafad7f6c5c31630c5b8d9a89,77223DDA-E659-4C40-8073-DEA95B8E29CC,CLIENT_377_002,GREEN,GREEN,GREEN,GREEN,GREEN,2024-07-15,2024-07-21
489d4066f8c9914184ded2d652aff49fe7774196417d8befd996fec38c36d934,7746D5ED-6C4A-4E1B-89E2-66F98B29B7F6,CLIENT_100_001,AMBER,AMBER,AMBER,AMBER,GREEN,2025-05-05,2025-05-11
906dd4fe4a184f489f7af9c0a9799cf5c6c1dd39cf9b3015b626fbc771fbc855,774B8563-E5F4-40E9-9317-7BAD85C9E3F4,CLIENT_459_002,GREEN,GREEN,GREEN,GREEN,GREEN,2026-06-09,2026-06-15
b3801e2d92bd95822f0f869b7b3aedb69e66b90d94a94b0104343bfe86c80dce,77687A10-676F-4A03-8B05-11446116096F,CLIENT_25_008,GREEN,GREEN,GREEN,GREEN,GREEN,2023-05-02,2023-05-08
45f8680a13c7a2e2c25e52fb73b52c502768154e40c6e73ab0df3f4a630dc4ba,776BC3CC-8381-4DED-96CF-D6F4F6601346,CLIENT_214_001,GREEN,GREEN,GREEN,GREEN,GREEN,2026-05-11,2026-05-17
b2cd6c664bff2f33218f140c97ad9fd2401dafc05b957ea008fd54984036d451,776F695E-42FB-4703-9405-146CD70FA64E,CLIENT_44_002,GREEN,GREEN,GREEN,AMBER,AMBER,2026-04-27,2026-05-03
f38fe73cd39680d3b0677bd82f498be894dd3a7a335b38b735df524edebdce35,77B915D2-235C-4916-9F76-4C38BDA87A81,CLIENT_80_004,GREEN,GREEN,GREEN,AMBER,GREEN,2025-09-14,2025-09-20
4680aa05d6bef105505442b302df7bf23c97334bd02be4b26658d4c90903f43a,77C2452F-11A0-4736-9ACA-0AA9DF9CCF4C,CLIENT_75_005,GREEN,AMBER,GREEN,GREEN,GREEN,2026-06-01,2026-06-07
68ee4d741d5342b3dbdad37741861e1af46e0461c032048d568f08bcfdb299e8,781FFF97-EB12-4D4A-9479-D59BC60B2A11,CLIENT_113_002,GREEN,RED,AMBER,AMBER,GREEN,2025-12-22,2025-12-28
119f0f9f46b034b571441648afa4a0c5541ae52748b13c6f214006b5c8694f08,7824F120-EBE1-407B-8180-65510E266122,CLIENT_363_002,GREEN,GREEN,GREEN,GREEN,GREEN,2025-06-12,2025-06-18
a4e6792d1a44862778cb446cbd098bf20248738c39b89d420e1d1244c4ebbf54,7833E707-0473-491D-BFEB-D6892F2554D2,CLIENT_76_001,AMBER,RED,AMBER,AMBER,RED,2024-10-03,2024-10-09
da8929a7fc3c3fe3118df6792d2c080b7bc7719c38806b0bf87922d7e17a86d8,7845769C-36C2-439F-8C10-C4BF3D1044B4,CLIENT_9_172,AMBER,GREEN,GREEN,GREEN,GREEN,2023-08-28,2023-09-03
fca9ea805aabd83e0dd479486cea7c40483aa12dbc3f699d9e96ed3579490336,785A5147-FC2A-4EB0-A4D4-B2ADF90E945C,CLIENT_457_002,AMBER,GREEN,GREEN,GREEN,GREEN,2026-06-08,2026-06-14
4072c94ad5704f36b538ad33b43e12a766c3e2c57617c2b0660379b2932a3ef5,789C5252-A2B4-4C57-BADD-790A174C5755,CLIENT_243_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-11-03,2025-11-09
5b53854d9b3c81817bb686dd9ba0d953381dfdeefbc51d6997a87cc2688a42ad,78A4A849-1DA8-41AB-B506-ED1BC0E3666E,CLIENT_420_001,AMBER,AMBER,AMBER,AMBER,AMBER,2024-07-27,2024-08-02
8e1b8de5aa03edd7f87e505789f0272b6d890bdcf88b852a9f39ae44ae530c8e,79031AB6-18EA-43AD-BB41-15D0D3BB9AB8,CLIENT_80_004,GREEN,GREEN,AMBER,AMBER,GREEN,2025-09-21,2025-09-27
27f50fe57963b85a4a1ba4099b2db24d08d5bba9ca7a4a5dba24db1e3c75f33b,792AC8A1-1A27-4AFB-9D31-98BD51DB0260,CLIENT_203_002,GREEN,AMBER,GREEN,AMBER,GREEN,2025-03-02,2025-03-08
f0ba172ffe61884c18dba94d3e3a04752619c352aeee34f1cb8ec3ffee0be34b,792BD424-1C65-41EE-BA13-13F070E5B911,CLIENT_387_001,GREEN,GREEN,GREEN,GREEN,GREEN,2026-05-18,2026-05-24
a33769362b7a493067c82073e7fabf3bc8ecaa87b684153cf00f2d68a9963398,792D800C-38E5-4264-8E01-1CCEA13971F6,CLIENT_120_016,GREEN,GREEN,GREEN,GREEN,GREEN,2024-10-21,2024-10-27
0d0361aaa79df07d9003aaf0ab1da8876404f5f73af186dd9ea9321380044235,7944862D-080D-4B1C-BA5C-993087B37CFF,CLIENT_281_003,GREEN,AMBER,AMBER,AMBER,GREEN,2026-03-09,2026-03-15
4a06a926ad66c81ba567dde6302bde7a0fba67fc1cff5bcaa664bb52579be3d9,79CBB034-D435-47C1-97DC-BA2B0682F3A6,CLIENT_220_002,GREEN,GREEN,GREEN,GREEN,GREEN,2022-09-12,2022-09-18
c85105e2a8789d9b9d2e284556c6ec43ff7c43c410d99e1fcdf4a934afaa13ba,79E0E85D-DDAB-4631-BD24-4EC32C8AB4F9,CLIENT_166_005,GREEN,GREEN,GREEN,GREEN,GREEN,2024-06-24,2024-06-30
714122195712258e25f255744988afdfc8a96d77ca3af60eabe036d1d5549db2,79EE59D3-28A4-4992-A5D1-E04E8328807F,CLIENT_86_017,GREEN,GREEN,GREEN,GREEN,GREEN,2025-05-25,2025-05-31
bedd5ec3a05e22033b86eb1d47525ee9860c0e5b3d60da5598e27ee357b5d174,7A05F4C5-B420-47F5-A206-3E5592A57FA6,CLIENT_362_001,AMBER,RED,RED,AMBER,RED,2024-05-06,2024-05-12
b0806245db11e73cec35ec541f7c988f8a779f35201db9db121d7da7a68ff34b,7A1A4473-0A0B-4871-90FF-E98D0508CD5E,CLIENT_80_005,AMBER,AMBER,AMBER,GREEN,AMBER,2024-01-01,2024-01-07
6cd3349be705d99bae5ace0d67300d316462356f9e87980388caa3e3c8452a3c,7A39C60B-A304-4E25-9321-3523E92723FC,CLIENT_205_004,GREEN,GREEN,AMBER,AMBER,GREEN,2026-05-25,2026-05-31
2d2a484bb26b32b2175aea55c2e8cb0eab9bb53558a13629817982dd4260037d,7A764A65-689D-410A-91BC-9170A581DA1E,CLIENT_23_017,GREEN,GREEN,GREEN,GREEN,GREEN,2025-11-24,2025-11-30
3f6eee914c418231a03f8fbd018de6d816987aff82fdcca1ecfb9f4e8f93bf86,7AE859C1-07DC-4C2B-8596-557D4E9FEA80,CLIENT_368_001,GREEN,GREEN,GREEN,GREEN,GREEN,2024-10-07,2024-10-13
13dd68b5f7f1faba5ed366027a30f6a324820fb099d9e297f2beade70e5b15e5,7AEB56AA-C621-4FD3-ACC3-5C74371DB8DF,CLIENT_83_010,GREEN,GREEN,GREEN,GREEN,GREEN,2024-10-06,2024-10-12
4f37c9917e28861100c43cca2934277206d59bb0c7cc53637185a9f257254c24,7AF8F4D7-EB88-4C12-BEEF-D517BE829B57,CLIENT_288_001,GREEN,AMBER,GREEN,GREEN,GREEN,2024-12-10,2024-12-16
8fed4040363177b7d55a2cce0f9860b79670fca28f9693db70d863b174da5a81,7B067116-5B0B-47B6-A9D2-C7429D491A5F,CLIENT_180_002,GREEN,GREEN,GREEN,AMBER,GREEN,2025-03-09,2025-03-15
64149c53574254ba2775f7fff28980483ec7e6014071f466e21c9267a2df11ee,7B2869D9-4F48-47EB-9296-EAE5CCC63D5E,CLIENT_429_001,GREEN,GREEN,GREEN,GREEN,GREEN,2024-05-27,2024-06-02
6ee1508c133ee484b247e2bb8fb57ef482d6b31fecf4e7db2dac666fae52023d,7B2E0B89-6E66-4B10-A3A3-F06EB86ACC8C,CLIENT_172_004,AMBER,AMBER,AMBER,AMBER,AMBER,2025-10-27,2025-11-02
d0d1fc71e5dc985a97d3ea7fd70d272d8d7ae4b28d41188eb0f2263d51dad23d,7B44F466-22AE-4F4E-808C-76B97BD317F3,CLIENT_10_015,GREEN,GREEN,GREEN,GREEN,GREEN,2026-05-11,2026-05-17
35465c7b89bc06f0ee6a843a47a458a625b3dd273d7e37c4364db09bb2703e30,7B8D485A-76A8-4AEF-BF67-A2254CA2899A,CLIENT_21_016,GREEN,GREEN,GREEN,GREEN,GREEN,2025-03-09,2025-03-15
5650e0ee46307f620e7e32412ade2582fa73c4c40ad279633f3d213855e140ed,7B8EDBA2-A64D-404A-8D56-D870DBF3AB6E,CLIENT_98_008,GREEN,AMBER,GREEN,AMBER,GREEN,2023-08-07,2023-08-13
aedf07819e56c085234eb4f201efd4d964d0b47518c6872ad0549074ce1d9eae,7C84C50A-77C7-4431-B1B4-CB83979DED46,CLIENT_187_007,GREEN,RED,GREEN,GREEN,GREEN,2026-05-04,2026-05-10
3903ecf434f8f7f0da21d30b8847d389206ce2e70c559144ff7821697e6a39a4,7CC3E386-F3AF-4CFC-A0E3-1211146A76E5,CLIENT_254_002,GREEN,GREEN,GREEN,GREEN,GREEN,2025-07-20,2025-07-26
ed457a2027b6344298cab9691fc3435a545e79297d003e7d0e4d351618df1ffa,7CC7D0E5-0B4D-48B1-B024-73EA62CA7734,CLIENT_98_009,GREEN,GREEN,GREEN,GREEN,GREEN,2025-06-02,2025-06-08
159917207c4a5f152f4abfd3584d7dd78214cabdca8a2fb7e12e8627e73c7912,7D2286FD-DDD4-414B-8746-A34E5A2EDC8C,CLIENT_80_004,GREEN,GREEN,AMBER,AMBER,GREEN,2025-09-28,2025-10-04
c972a4d69bab0ed8325a2b11b69f461d85ea1112c5e197577746b4ab55d0d581,7D550378-D931-473F-9418-5CD6412B9DD9,CLIENT_20_030,GREEN,GREEN,GREEN,GREEN,GREEN,2024-08-05,2024-08-11
bd4f53c5e3f3c7ecbda6830b9e1e2c7ed678e534a165377eb944f8e09564146e,7D6E3F53-D601-4D56-A70B-7E6705EE6460,CLIENT_9_241,GREEN,GREEN,GREEN,GREEN,GREEN,2025-02-10,2025-02-16
10bf8a89d8828929b8fcfdf0fd5fd42c84d72ed97463a278f1ffd651f0bc0c1a,7DD9ABA0-887A-4C46-82C8-D21604DD1BB8,CLIENT_133_002,GREEN,AMBER,GREEN,GREEN,GREEN,2026-05-18,2026-05-24
fd4b10ad32730418b59f2d912089c59cfd1ca3eb55a61f74970425fb7b68a951,7E4CBCEF-E81D-4765-902F-574D600F85F0,CLIENT_19_006,GREEN,GREEN,GREEN,GREEN,GREEN,2025-10-19,2025-10-25
b9beb461eb0cd1c42ed30522c3b0458687b0861b890a95fd429716636e618d68,7E58B274-7C7C-4836-921D-663B334419FC,CLIENT_122_008,GREEN,GREEN,GREEN,GREEN,GREEN,2026-06-01,2026-06-07
6123f1f2310c619af9fe8d31759cffcbdb8d92fcd94e65bf57b745cb701ec325,7ECB901D-CB43-47E7-9CD0-DA37B0CA42C3,CLIENT_20_030,GREEN,GREEN,GREEN,GREEN,GREEN,2024-08-12,2024-08-18
ae4bcfd4e4d18d009c163699b2fbe2fe8ef01f9362055c65d00122ebbba8c51a,7F26DCBA-D1A5-49EF-A654-43E181A8BE5C,CLIENT_31_008,GREEN,GREEN,GREEN,GREEN,AMBER,2026-05-18,2026-05-24
85be709729e3b7ed62534d8c0de9d5a345837e71a0f0695f545603f786a29733,7F5960DC-F031-4DBA-BD90-85F664645BDC,CLIENT_86_017,GREEN,GREEN,GREEN,GREEN,GREEN,2025-06-01,2025-06-07
098c2e0524013e143b34c8e29c2fcc797681ea61f9aa9400991e2629ed5d8d03,7F8D149F-B6D1-429F-8477-AD1F9A00A224,CLIENT_23_010,GREEN,GREEN,GREEN,GREEN,GREEN,2025-01-28,2025-02-03
3edd49a7bd384799b50742e7a789042cbddce89596f9e2ef3c273d0f3e804788,7FD3DA9A-4EDD-492B-ABB3-F019068146ED,CLIENT_395_001,GREEN,GREEN,GREEN,GREEN,GREEN,2026-03-30,2026-04-05
254db07f8257515e8d6e702ea3aad0d69038ebc46fb8712c312c9c6dbab8479b,7FE88ED4-537D-4E4A-9933-0EED1E4E0476,CLIENT_201_004,GREEN,GREEN,GREEN,GREEN,GREEN,2024-08-13,2024-08-19
7b684d55727ae3dc1dcadd42e1af8893f5be535e1c2c8e772b20c92945df1a2f,800C2C50-3602-400A-9CEC-D270B4680B96,CLIENT_10_001,AMBER,RED,AMBER,GREEN,GREEN,2024-03-04,2024-03-10
bfd88987d592aa9e05d1a1baafaff84ae2df089b2eb0a47245676cbd4c7aaf04,80463741-BBE6-4550-8DC2-FE71B47D53AA,CLIENT_363_001,AMBER,RED,GREEN,GREEN,GREEN,2024-06-03,2024-06-09
59f266ba8f209c6329ea56c760b0d1b67db876cb412d9462b37beaf64d513081,805BBEB8-B7D9-417C-8657-D3E4F4615E3E,CLIENT_303_001,GREEN,RED,AMBER,AMBER,AMBER,2026-03-30,2026-04-05
195c07372187dfaca90f15d4aa1f0176787c159d0e96aec5bb58bab75c80bb3f,80C72DF0-0074-494E-88F2-32888C5F9B3B,CLIENT_208_002,GREEN,GREEN,GREEN,GREEN,GREEN,2024-12-09,2024-12-15
81cd4bb62ab7fc3bf9df26f7e5a2866a1c3786c49766f0ac17da927d0a3875b1,80CA8053-FFA4-4919-850B-9C969FD288D7,CLIENT_98_009,GREEN,GREEN,GREEN,AMBER,GREEN,2025-06-09,2025-06-15
1a2d3fd3a0f6c52e12dd9e62c90ff0def3d84525eade89ca7db4940b53a17739,80CC7BA4-239F-4C14-9CE6-FD5746AF5ADC,CLIENT_97_001,AMBER,AMBER,GREEN,GREEN,GREEN,2026-06-08,2026-06-14
bad6764946c8f2062ea1711a0884725312ff8eee8e352bb81f8b740757c28a1f,80CFCF60-56D2-471B-9096-6522E46D6CA9,CLIENT_106_003,GREEN,GREEN,GREEN,GREEN,GREEN,2024-02-06,2024-02-12
cc5c89da2fc0075d0695cfc782317c82bece7c71bef2784069e722b01da52890,80DF859E-DAEF-4E0A-B299-0533E8CBE968,CLIENT_172_004,GREEN,GREEN,GREEN,GREEN,GREEN,2025-11-03,2025-11-09
77563a179c684469fb0667a5467f26ddb0ef8f5691543c2dc81927394144a3cf,80F0EB61-7D3B-437A-8F75-511F790326B6,CLIENT_377_003,GREEN,GREEN,GREEN,GREEN,GREEN,2026-03-30,2026-04-05
4ff4e287d9c08f11596ad44f26ea615212d9b632c0adf8f3b38c278fd2a322b8,8105B9BC-D10D-4426-95C9-9B7A596F0750,CLIENT_400_001,GREEN,GREEN,GREEN,GREEN,GREEN,2024-07-09,2024-07-15
254515e41d9fb4ab5673cd715ea7c223bc741ff39ed897c29bffdc726607efe7,810B44DA-C90F-4E7B-AD44-86F00AEE55DE,CLIENT_329_001,GREEN,AMBER,GREEN,AMBER,GREEN,2024-03-25,2024-03-31
3b144956c92882046763087140e0294daa7e316b30dcf7522ea6a75cbe7f7b9d,81A542BE-C403-461A-983F-9948A49991FC,CLIENT_80_004,AMBER,AMBER,GREEN,AMBER,GREEN,2025-10-05,2025-10-11
892dcd839058e1e1475828c43457ed5d2ba0795d45ef8093fbd3b9e7ff2c2a6e,81A8D166-DB51-4F86-AB5A-B858D895BD22,CLIENT_75_003,GREEN,GREEN,GREEN,GREEN,GREEN,2026-05-11,2026-05-17
e69e9b1b417a297082fc642721bcffef61f393f1181597acf7fc6b2c6a1f34d8,81D44098-04D6-4AF3-B14A-5A0B5E06D49C,CLIENT_201_004,GREEN,GREEN,GREEN,GREEN,GREEN,2024-08-20,2024-08-26
f31611cf153f39c68f0e4ed1cdc2d4740f5002f8b1cd3be505a97438752d8e12,81D89701-C2E7-4D02-BDEF-52919C1C34C1,CLIENT_329_002,GREEN,GREEN,GREEN,GREEN,GREEN,2025-03-02,2025-03-08
d7493f3f622a36e31719b987b0460bcb3931bac682287c869dc0bdfd344df55f,820A3CE7-65C0-43A4-AED1-7C81ED688374,CLIENT_80_004,GREEN,GREEN,GREEN,AMBER,GREEN,2025-10-12,2025-10-18
4744cff43b721f0f0534cec1b045d25d9df782a13bc599dcaee76202750ffd5e,824F9FE9-FF67-4254-B3B9-AD1CC926DB0F,CLIENT_40_004,GREEN,GREEN,GREEN,GREEN,GREEN,2025-03-03,2025-03-09
d322bb51d04a0e1f3ca23138d18e9ccfec48b140dc4a80eefa5f975a5a4d12b3,828EF80D-0279-4BDE-9817-0A87EE82AD6A,CLIENT_40_004,RED,RED,RED,RED,RED,2025-03-10,2025-03-16
6ba14112d97d3591967cf95a7e125ac545892103b5e10e8dbdea7c1810178de6,82DBA6E3-FBA7-48E6-ABC2-98033662D350,CLIENT_10_006,GREEN,AMBER,GREEN,GREEN,GREEN,2025-02-24,2025-03-02
b00bf9623a7f392e09dec55b7b695cec82f26f4de2563a99443576e7d0f6b755,82EE61C0-51FA-4CF2-A4AB-7041E82790C4,CLIENT_12_023,GREEN,GREEN,GREEN,AMBER,GREEN,2024-11-19,2024-11-25
15edc7319a03885082510b94a1476c109befdfa0c301d34a8ccdd48080885bf0,831E84F2-662C-4295-B13C-1CCAA7DBD12F,CLIENT_122_003,GREEN,GREEN,GREEN,GREEN,GREEN,2026-01-26,2026-02-01
b547687ad214679ac3ecf80f6cbbee09af1110c872bd190a8b70d4416001113b,832602FF-5B86-4A0F-8A10-0E376D143890,CLIENT_78_003,GREEN,GREEN,GREEN,GREEN,GREEN,2025-06-09,2025-06-15
4b4c65af9f62bd6021b848063356585161db408172ccd10fb8852fb04d792a60,8340A24B-4A8D-4656-8444-11696465F4B6,CLIENT_72_014,AMBER,GREEN,GREEN,GREEN,GREEN,2026-03-16,2026-03-22
ea744a2eef1d756035efc161e6483b21a10b1b09bb7660fb2eeb682c5a475162,83740724-B1AC-464A-ACB0-78300A4306C4,CLIENT_115_002,GREEN,GREEN,GREEN,GREEN,GREEN,2026-05-11,2026-05-17
8f2f149ebba6bd06bb91ddd7209cc4594d4a1d585d6644143729e971b7ad496f,83E03AE5-3A96-475D-96B7-B5D3E95CC262,CLIENT_86_017,GREEN,GREEN,GREEN,GREEN,GREEN,2025-06-08,2025-06-14
b6d155d4a30214d6e9f99c9b6b96c95971cf692c30f1515c3678c0100c07c649,83FC3863-C5D7-4514-BC36-17E361477A89,CLIENT_180_002,GREEN,GREEN,GREEN,AMBER,GREEN,2025-03-16,2025-03-22
f800bed4665d250b67384ea0e747d9b0e7d34b773c4491137cd77d339a1d83ca,8430AA7A-F461-4B2A-89FC-D3662C90942A,CLIENT_80_005,GREEN,AMBER,RED,GREEN,AMBER,2024-01-08,2024-01-14
f8c646efb8ba2dbce31d644766ad5a60e9ccd1ca2485b17e6ce68c2b1b5103c6,8495566A-0892-4697-AE0A-9CC6E297D2AB,CLIENT_182_003,GREEN,GREEN,GREEN,AMBER,GREEN,2025-08-25,2025-08-31
7fab1a2ef99a7cbb2cda538c8778c01534736b3b2317b2b43f69f4ea0d1916f2,849C0823-FAFB-4CB8-AD34-4C6ACC9B2ADE,CLIENT_87_005,GREEN,GREEN,GREEN,GREEN,GREEN,2026-01-12,2026-01-18
20c6ca798d81f75e94ceccf5e14a27eace7dc95babf9f3fe471a0107703e77df,84B6CE18-073D-4B97-8DE8-285103724B0B,CLIENT_113_002,GREEN,GREEN,AMBER,AMBER,GREEN,2025-12-29,2026-01-04
e23fa8bacbfd8094aa6ef3a37846cf372a5ef8ba51309aed2b6c2a71dad0a4f6,84BE36F5-61B3-456E-815B-6294B46594B8,CLIENT_201_005,GREEN,GREEN,GREEN,GREEN,GREEN,2026-01-28,2026-02-03
2cbe5975049e660942c7a89bb64dcb797295408955421b6ed228f4f9c79a51ed,8514EE24-FBD7-4F44-A62B-B2A4E7893E67,CLIENT_53_015,RED,RED,AMBER,RED,AMBER,2024-03-05,2024-03-11
ca81518b008cf899d0dfebba7a18e7f2e8fd31d437c90feb16cb0009c119045d,8533CCC5-5DDF-4046-8E62-9A9FE77F6615,CLIENT_377_003,GREEN,AMBER,AMBER,AMBER,GREEN,2026-04-06,2026-04-12
2bf0887d381a99c2649bfd1aeac9e2e0bcec65d4dd0929abe4ce16b4c1e57582,8538D446-9C2D-406B-873B-85D2469F7CA8,CLIENT_23_015,GREEN,AMBER,AMBER,AMBER,AMBER,2026-04-01,2026-04-07
e6238e0ed37561350adc3c2dc1e7b3bd71343f2517b114d2d33e8034ba564bd0,859174D0-898C-4397-B26E-C6635AC06DDB,CLIENT_288_001,AMBER,GREEN,GREEN,GREEN,GREEN,2024-12-17,2024-12-23
2eb51ba6391d37bf733a0565b7d1319ec58c3216b5309951ce244bf58f07e21e,8598D0D1-3F40-48C3-9221-8ED9793FDC02,CLIENT_20_017,GREEN,GREEN,GREEN,GREEN,GREEN,2023-07-27,2023-08-02
5ea1b81e5ee5c8159b5befef9118179da15315bee669908e6f3f840a45b70fe6,859CB1CC-D51B-4CB4-8A88-424DD550B4AD,CLIENT_172_004,GREEN,GREEN,AMBER,GREEN,GREEN,2025-11-10,2025-11-16
57afe2da1f0a293e2cc417c0e58062fa4658eb7c3d5584c023fc45f88940f620,85C9BC85-FC6F-4EC5-AB5A-780D69349B09,CLIENT_243_006,GREEN,GREEN,GREEN,GREEN,GREEN,2025-03-31,2025-04-06
505ba954c30e726e24b104f5fe98d3d3be024ef0f7b983b3071558263a95a776,85F1A172-8C31-4D81-93F5-641328E6D988,CLIENT_166_008,GREEN,GREEN,GREEN,AMBER,GREEN,2024-10-27,2024-11-02
66dc62561059cb6f7cf2de226fe02654570d4960a51372be715a83bd4b65d529,85F784C0-8C10-4E12-88CE-D0C3B7BBB6D2,CLIENT_86_017,GREEN,GREEN,GREEN,GREEN,GREEN,2025-06-15,2025-06-21
c58353b50f57f44546f14643b7b874394befc676fa7206867c86a36ea42d2736,86293B16-DBAA-4E01-9B15-0177BF48EF69,CLIENT_53_013,GREEN,GREEN,GREEN,AMBER,GREEN,2024-03-19,2024-03-25
3add0ca53a13de0c76354ed201bbb8a95940e60ebac409d90f7aee6c8a43e367,8639BAFA-C14A-4112-90ED-FC518F075EC3,CLIENT_10_012,GREEN,GREEN,GREEN,GREEN,GREEN,2026-01-26,2026-02-01
1138430b5b2c2a7dee12d6ee3436e3216c62f694a67680a646b6c0dee68887b0,863CEF85-C6F6-45AA-A444-564DC65D2CD9,CLIENT_343_002,GREEN,GREEN,GREEN,AMBER,GREEN,2024-09-12,2024-09-18
eb4ba4eaee899cd79662acbfc6b96b64987419e199715fc97edaa5cde4b5be47,864F6FAE-4900-4757-8DA5-DA300ADD281B,CLIENT_157_002,GREEN,AMBER,GREEN,GREEN,GREEN,2026-05-04,2026-05-10
fe05ccecac3df48b720f43d1169c13bfd2a5c893655bafefb001687c28d5c485,86B34A9D-377B-4BF8-9F6A-181B2235A03E,CLIENT_308_007,GREEN,GREEN,GREEN,AMBER,GREEN,2025-10-13,2025-10-19
fdf6755b7923d13edc57dd73729cd9d41d9a8e201b5b7990d5fbe1bf10525a95,86F5469D-73D8-4190-A228-6EC7BFD1A191,CLIENT_86_017,GREEN,GREEN,GREEN,GREEN,GREEN,2025-06-22,2025-06-28
6963c4119b240e18d4fdcdfa6ff751a7440ceaf1cb3d71ddd73e26d5df745936,871758D3-6C0F-4FD0-BE25-39779D26CACE,CLIENT_235_002,RED,RED,AMBER,AMBER,AMBER,2026-03-23,2026-03-29
c16df7ee6f53704eda855509636b36539cc239f8457ac20deb137dc7e7aa50db,87328CE3-F6B0-43DB-8B94-82B86646E2AE,CLIENT_98_008,GREEN,GREEN,GREEN,GREEN,GREEN,2023-08-14,2023-08-20
2144b25204678cf9f5d4399d57258a5aa53abc2cd0f564f8d9dcb14261b4f829,876424C7-03D8-4E97-8FFA-6C699172BFEE,CLIENT_208_002,GREEN,GREEN,AMBER,GREEN,GREEN,2024-12-16,2024-12-22
bfd42483d46154e910b7d40a206889d164cfb3e7401b281af8e24029f8c4453a,877F896B-303D-4A0D-B2AA-13F301CEB291,CLIENT_25_008,GREEN,GREEN,GREEN,GREEN,GREEN,2023-05-09,2023-05-15
8b58328ad495836017bf3bb83bea94b966c0d4887815016050695f26272aa015,8796E291-D765-4556-A51F-F7BAE9A0805A,CLIENT_57_007,AMBER,AMBER,AMBER,AMBER,AMBER,2024-02-22,2024-02-28
3e2fd3845d6334014b9a63dde1664d245c8d543836afa1738e7845ba216d15bd,87D7E1E5-6AAF-4664-AC0D-BDA5E3DAF09D,CLIENT_348_004,GREEN,GREEN,GREEN,GREEN,GREEN,2026-02-02,2026-02-08
33d4d4c3dd2ee00fcb2e50e2481985861f84c5a1f1ecac3f22a366ca6e1d2080,87EF4086-8982-4ACE-8998-380E4B2169E3,CLIENT_40_004,RED,RED,RED,RED,RED,2025-03-17,2025-03-23
a80aa629db4a367aeadbb382cfb51d7d81d75dc2d889e57b943d591fa75e8b86,8860E8FA-E494-4361-846C-E9CCFA545213,CLIENT_143_010,GREEN,GREEN,GREEN,GREEN,GREEN,2026-02-16,2026-02-22
a2950f58daa0396d093631b608911a021aa83e3cb50dae92c3764350a23f13f5,887A770E-96C7-4E77-9293-A7CF12DE8352,CLIENT_15_002,GREEN,GREEN,AMBER,AMBER,GREEN,2025-09-11,2025-09-17
d4d5fbcb90a7c7268631787264008a4e165d467e226a0eb43622d99f093b25fd,8907B53C-5172-4C1F-B15C-2B6BF2210A2A,CLIENT_243_005,GREEN,GREEN,GREEN,GREEN,GREEN,2025-11-10,2025-11-16
734eae5a9ca6278395617bca8ad41dcfb985e6b236f5b7cb5165931ac6185ad2,89131DD0-76DE-40B6-A202-4D48089F490E,CLIENT_268_005,GREEN,AMBER,AMBER,AMBER,GREEN,2026-03-30,2026-04-05
61ae6ca7d91e3e50d4b2dc34408a629b4a8f2156175aeadcaa8ff3bedd4cccd9,893DFAFE-4D33-4A3C-B26D-D8567B8DB624,CLIENT_40_004,GREEN,GREEN,GREEN,GREEN,GREEN,2025-03-24,2025-03-30
562d6b73e20c1d9739ab4f18f26ba6bef0bf812e27d5f4b9ab68be4735d0a171,8974D5E5-C2F7-4235-9A9A-1B2A6A4DD67F,CLIENT_327_005,AMBER,GREEN,GREEN,AMBER,GREEN,2024-07-27,2024-08-02
dd4d1b195f43d23c1ab8b9a9c91c73ae2b24ff4fb037e64ed4f883f01ded6436,89826A12-7A8A-4359-A4B0-8896C7226056,CLIENT_146_006,GREEN,GREEN,AMBER,GREEN,AMBER,2026-04-20,2026-04-26
3d888e528f082979aa3b4975f3faa17940b5f7febe2719e4672a6656a675d825,89BFA1F7-C3B3-47D2-8805-103BFE7A8C91,CLIENT_84_002,AMBER,AMBER,AMBER,AMBER,AMBER,2026-01-26,2026-02-01
7a31a1c79a39ebb6e8642e4b081f52713341ddb29bd3a41282428bdf8f3f789e,89EB6783-D8FB-4B4A-A648-F51A27CFFC04,CLIENT_363_001,AMBER,RED,AMBER,GREEN,GREEN,2024-06-10,2024-06-16
48ff8975f0473c1b69d24409e9bcadc879ea0bbde62f9bec1134af1763024adc,8A539639-CB3E-4375-9C23-7ACD8C687907,CLIENT_8_007,GREEN,GREEN,GREEN,AMBER,GREEN,2025-06-01,2025-06-07
fef00d701c6552b461f22a053eb8a11322493244f81aaacc486a1c267197b57a,8AA3F694-2A31-4595-A377-E3CB72E05EEF,CLIENT_329_002,GREEN,GREEN,AMBER,GREEN,GREEN,2025-03-09,2025-03-15
1ee4e89f3b06213bc4de67a5791206fb35d2ca8bb8c07451f822c0e153c0ffcd,8ABAFE20-D4E9-4C3F-9375-E2336057E52B,CLIENT_19_007,GREEN,GREEN,GREEN,GREEN,GREEN,2025-11-02,2025-11-08
